run_id,trained_at,instance,n_episodes,episode,reward,makespan,avg_reward_100,critic_loss,entropy,entropy_coef,best_makespan,is_best,rolling_eval_ms
1,2026-05-19 23:14:31,ft10,6000,85,-6854.7856,2304,-5124.0688,221317.316698,2.014171,0.048595,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,86,-5332.7051,1950,-5126.4948,125285.692929,1.980141,0.048579,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,87,-4401.946,1814,-5118.1666,82592.15134,2.085935,0.048563,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,88,-5007.946,1814,-5116.9141,109260.393075,2.031996,0.048546,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,89,-3894.7466,1701,-5103.1819,74288.342835,2.033326,0.04853,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,90,-6598.2319,2145,-5119.7936,186238.252928,1.97201,0.048514,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,91,-4010.1077,1606,-5107.5992,79646.977332,2.092088,0.048497,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,92,-5852.0244,2050,-5115.6908,167201.059087,2.024494,0.048481,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,93,-5188.4763,1982,-5116.4734,123420.637839,2.06388,0.048465,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,94,-5702.3248,1964,-5122.7059,143034.814941,1.974349,0.048449,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,95,-5561.3503,1967,-5127.3232,144759.432259,2.059381,0.048432,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,96,-4437.7321,1745,-5120.14,101505.324414,2.059367,0.048416,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,97,-4789.9956,1819,-5116.7364,95827.587657,2.028025,0.0484,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,98,-4995.376,1807,-5115.498,109087.999302,1.985859,0.048384,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,99,-3899.2964,1621,-5103.2132,75186.213641,2.037395,0.048368,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,100,-5400.2737,1958,-5106.1838,130511.638038,1.980753,0.048351,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,101,-4885.6533,1944,-5102.8255,101682.08152,1.989813,0.048335,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,102,-4743.1429,1834,-5098.0585,115816.540168,2.057231,0.048319,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,103,-5485.5662,1934,-5106.8184,140405.388765,2.08294,0.048303,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,104,-4608.7692,1703,-5081.3661,116355.70555,2.110114,0.048286,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,105,-3423.8716,1480,-5061.6712,65018.270424,2.067936,0.04827,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,106,-4304.1785,1695,-5059.1283,87085.673825,1.968068,0.048254,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,107,-4700.9371,1718,-5068.105,89244.441616,2.014308,0.048238,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,108,-5400.4516,1921,-5070.3235,138344.273301,1.994321,0.048222,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,109,-4456.5076,1771,-5055.4541,91924.976753,1.965021,0.048206,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,110,-4835.2722,1901,-5053.9244,94759.718084,1.990207,0.048189,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,111,-6356.5322,2051,-5058.7868,188790.594921,2.029359,0.048173,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,112,-6617.06,2268,-5068.9117,193770.549539,1.929763,0.048157,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,113,-5620.1711,2069,-5081.2869,155872.095203,2.033765,0.048141,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,114,-6574.7177,2143,-5099.398,197668.523083,1.986418,0.048125,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,115,-5021.1234,1832,-5102.4196,107084.259709,1.872723,0.048109,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,116,-4227.567,1643,-5102.9487,80683.50839,1.969034,0.048093,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,117,-5007.5147,1873,-5105.5188,122469.689561,2.001881,0.048076,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,118,-5032.7213,1744,-5115.9117,119215.935789,2.023266,0.04806,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,119,-4629.0035,1724,-5113.9134,114738.918175,1.933709,0.048044,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,120,-6637.2674,2150,-5137.9411,185751.646869,1.862536,0.048028,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,121,-5464.496,1871,-5152.5404,161033.592542,2.030084,0.048012,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,122,-4830.6903,1892,-5151.7061,104731.351631,1.953944,0.047996,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,123,-4844.3257,1802,-5147.0927,123574.304578,2.050008,0.04798,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,124,-4941.6075,1883,-5148.063,110311.490072,2.026261,0.047964,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,125,-5230.7345,1793,-5147.7294,145800.125683,2.134666,0.047948,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,126,-4580.0701,1777,-5149.8608,101448.380273,1.992225,0.047932,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,127,-5457.1359,1942,-5152.3684,127256.460311,2.009485,0.047916,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,128,-4915.9857,1818,-5162.8648,116933.562711,2.028993,0.047899,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,129,-4495.303,1706,-5167.1286,106513.819864,2.023447,0.047883,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,130,-5104.7309,1953,-5181.8881,123972.624338,2.095566,0.047867,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,131,-5269.6099,1939,-5175.3922,125349.722931,1.986356,0.047851,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,132,-6596.866,2164,-5203.901,182842.141069,1.933872,0.047835,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,133,-4280.4038,1715,-5185.4363,105491.17265,2.052696,0.047819,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,134,-5866.3892,1914,-5197.7473,142017.577156,1.943311,0.047803,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,135,-5037.8056,1800,-5195.1633,119503.782405,2.033026,0.047787,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,136,-4150.044,1601,-5179.6282,87081.891421,1.964465,0.047771,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,137,-4940.9758,1817,-5165.5584,109928.252982,2.065012,0.047755,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,138,-6207.2624,2081,-5170.9424,154587.394489,1.9446,0.047739,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,139,-5439.1706,1946,-5173.5142,148837.810142,2.030609,0.047723,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,140,-6503.181,2210,-5191.1622,180698.520201,1.986953,0.047707,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,141,-5689.0749,1935,-5202.9727,140720.061674,1.928495,0.047691,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,142,-6004.6711,2069,-5223.4846,147619.141287,2.001896,0.047675,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,143,-5132.7652,1957,-5226.5832,122749.764828,1.971524,0.047659,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,144,-4180.4972,1770,-5217.5093,88725.323126,2.078699,0.047643,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,145,-4753.8157,1801,-5207.7083,120682.642868,2.042728,0.047627,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,146,-4461.8703,1712,-5210.0751,118633.677613,1.999295,0.047611,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,147,-4910.9866,1870,-5211.0782,129087.860018,2.050949,0.047595,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,148,-5205.7223,1952,-5199.2865,125764.385646,1.987688,0.047579,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,149,-5902.625,2000,-5204.4671,158380.527536,1.924915,0.047563,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,150,-5563.7737,1958,-5215.2264,174242.085352,2.017856,0.047547,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,151,-5676.1793,1947,-5213.9428,163189.736962,1.983241,0.047532,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,152,-4207.436,1813,-5199.8828,84784.141337,1.992209,0.047516,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,153,-5385.6168,1884,-5194.7714,146107.914788,1.907819,0.0475,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,154,-4907.4704,1721,-5192.2145,124788.319918,1.940601,0.047484,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,155,-4735.1998,1742,-5195.4963,113717.102571,2.03403,0.047468,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,156,-5470.0426,1876,-5203.4821,167522.858398,2.030215,0.047452,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,157,-4946.0053,1872,-5191.1094,140584.880814,2.031154,0.047436,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,158,-4905.4061,1810,-5198.9164,131967.926415,2.019243,0.04742,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,159,-5275.5351,1823,-5200.2344,146657.090718,1.899095,0.047404,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,160,-4624.8174,1906,-5190.932,120723.586856,2.069563,0.047388,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,161,-5256.7397,1844,-5194.5074,141476.753017,1.997371,0.047372,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,162,-4679.9704,1721,-5199.3749,117922.94854,1.958821,0.047357,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,163,-5548.9093,1974,-5203.7302,187105.196202,2.068943,0.047341,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,164,-5077.4679,1868,-5209.7083,140784.878005,1.974122,0.047325,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,165,-5065.4972,1770,-5206.4099,151424.786324,1.982904,0.047309,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,166,-6161.7775,2083,-5221.097,197591.443034,1.979477,0.047293,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,167,-8130.1762,2458,-5241.1267,335521.515963,1.957506,0.047277,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,168,-4815.024,1874,-5226.5774,141376.797411,2.003091,0.047261,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,169,-4065.8585,1626,-5206.6921,86171.466467,1.987663,0.047245,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,170,-4488.2353,1700,-5196.6977,115960.605612,1.906958,0.04723,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,171,-5266.5612,1878,-5192.8243,152442.870765,2.017155,0.047214,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,172,-5913.0446,2119,-5201.5215,200905.327753,2.037996,0.047198,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,173,-4581.6817,1838,-5189.82,112925.813213,2.001837,0.047182,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,174,-4749.2397,1844,-5175.3634,156492.948863,2.065843,0.047166,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,175,-4848.3861,1808,-5174.6308,156036.0208,1.952674,0.047151,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,176,-5655.4261,1976,-5190.7798,202376.591105,1.981635,0.047135,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,177,-4587.5701,1777,-5179.5878,130220.161343,1.974726,0.047119,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,178,-5106.6879,1948,-5184.6966,168777.230986,2.019379,0.047103,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,179,-4863.7106,1743,-5187.5932,168403.28901,2.001951,0.047087,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,180,-5505.4958,1926,-5181.3245,208385.083539,2.05558,0.047072,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,181,-5414.0612,1878,-5166.5566,167714.382316,2.074739,0.047056,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,182,-5012.9397,1865,-5158.2636,161548.83392,1.974579,0.04704,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,183,-4973.7781,1848,-5155.4577,165602.418808,2.01813,0.047024,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,184,-4201.1995,1654,-5145.6108,136052.222319,2.054264,0.047008,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,185,-3949.5305,1640,-5116.5583,117642.374897,2.089963,0.046993,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,186,-5518.1817,1838,-5118.4131,186812.764844,1.986434,0.046977,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,187,-5528.6414,2002,-5129.68,169096.237183,1.956878,0.046961,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,188,-3688.7102,1503,-5116.4877,113410.618981,1.945769,0.046945,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,189,-5253.2345,1793,-5130.0725,166309.160538,1.97796,0.04693,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,190,-4617.8177,1753,-5110.2684,166297.740983,2.040217,0.046914,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,191,-6941.2395,2380,-5139.5797,292460.490766,1.956242,0.046898,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,192,-4497.3157,1801,-5126.0326,154250.16216,2.005963,0.046883,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,193,-3954.3089,1622,-5113.6909,163890.584062,2.092002,0.046867,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,194,-4555.8861,1808,-5102.2266,156411.995618,2.073489,0.046851,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,195,-5264.3174,1906,-5099.2562,203572.21589,2.081214,0.046835,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,196,-4405.2428,1746,-5098.9313,157917.250414,2.057129,0.04682,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,197,-4419.6038,1830,-5095.2274,145653.611529,2.02939,0.046804,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,198,-4918.1115,1781,-5094.4548,143358.656145,2.015275,0.046788,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,199,-4504.3892,1670,-5100.5057,148993.120786,1.948126,0.046773,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,200,-6185.6984,2009,-5108.3599,231349.254266,2.061569,0.046757,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,201,-5082.594,1829,-5110.3294,160557.500897,1.971373,0.046741,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,202,-5711.3987,2034,-5120.0119,199594.914083,2.02281,0.046726,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,203,-5520.9093,1974,-5120.3653,196803.580591,1.954892,0.04671,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,204,-6414.6244,2130,-5138.4239,207884.330134,1.936048,0.046694,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,205,-6093.755,2016,-5165.1227,211488.829488,1.944379,0.046679,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,206,-5088.9956,1819,-5172.9709,178893.82051,1.971334,0.046663,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,207,-4097.2592,1659,-5166.9341,148292.004273,2.062708,0.046647,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,208,-3978.5389,1774,-5152.715,139031.38483,1.990055,0.046632,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,209,-6394.9444,2250,-5172.0994,216520.459578,1.958575,0.046616,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,210,-7352.3844,2596,-5197.2705,290526.519188,2.058598,0.0466,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,211,-7471.0401,2346,-5208.4156,329544.910574,1.962927,0.046585,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,212,-4161.4867,1769,-5183.8598,137334.210953,2.057822,0.046569,inf,0,-1
1,2026-05-19 23:14:31,ft10,6000,213,-4293.4594,1676,-5170.5927,202821.052984,2.078165,0.046554,inf,0,-1
