run_id,trained_at,instance,n_episodes,episode,reward,makespan,avg_reward_100,critic_loss,entropy,entropy_coef,best_makespan,is_best,rolling_eval_ms
1,2026-05-26 20:47:08,4x4,3000,36,48.7143,21,26.2644,325.441931,1.165628,0.048807,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,37,47.1087,23,26.8277,277.341019,1.140347,0.048775,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,38,33.7857,28,27.0108,137.708873,1.071714,0.048742,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,39,38.25,24,27.299,194.518146,1.020388,0.048709,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,40,46.5909,22,27.7813,260.713003,1.040272,0.048677,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,41,39.3462,26,28.0634,200.394678,1.176491,0.048644,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,42,14.4375,32,27.7389,51.774374,1.045986,0.048611,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,43,33.2778,27,27.8678,109.526302,1.079419,0.048579,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,44,29.8621,29,27.9131,83.321128,0.981571,0.048546,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,45,30.8621,29,27.9786,119.924939,1.064672,0.048514,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,46,37.0,25,28.1747,182.091412,1.165755,0.048481,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,47,27.1935,31,28.1539,77.948139,1.106142,0.048449,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,48,36.8462,26,28.3349,144.668429,1.042556,0.048416,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,49,25.7857,28,28.2829,59.129639,1.140345,0.048384,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,50,10.2368,38,27.922,12.515443,1.061534,0.048351,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,51,40.3462,26,28.1656,159.060753,1.194226,0.048319,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,52,32.8621,29,28.2559,78.31661,1.079506,0.048286,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,53,31.7857,28,28.3225,91.420006,1.097419,0.048254,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,54,42.1087,23,28.5778,213.181891,1.237801,0.048222,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,55,6.7368,38,28.1807,13.896445,0.937679,0.048189,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,56,11.8333,36,27.8888,21.82536,1.010841,0.048157,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,57,46.1087,23,28.2084,154.885635,1.139816,0.048125,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,58,19.2273,33,28.0536,26.64999,1.041918,0.048093,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,59,10.8333,36,27.7617,8.246708,1.075721,0.04806,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,60,42.25,24,28.0032,119.992318,1.104288,0.048028,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,61,38.0,25,28.1671,66.449168,0.949031,0.047996,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,62,34.2778,27,28.2656,57.566814,1.078438,0.047964,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,63,12.0588,34,28.0084,48.452064,1.132827,0.047932,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,64,35.0,25,28.1176,81.47465,1.095806,0.047899,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,65,-6.5581,43,27.5842,68.964454,0.992362,0.047867,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,66,42.25,24,27.8064,112.972307,1.165803,0.047835,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,67,35.8462,26,27.9264,68.468691,1.070975,0.047803,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,68,27.9375,32,27.9265,37.088591,1.040533,0.047771,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,69,43.25,24,28.1486,99.646302,1.140172,0.047739,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,70,52.0,20,28.4893,185.777646,1.176265,0.047707,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,71,17.2703,37,28.3313,42.354078,0.986724,0.047675,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,72,11.7368,38,28.1008,56.847548,1.078934,0.047643,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,73,14.7273,33,27.9176,60.498909,0.957983,0.047611,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,74,31.8462,26,27.9707,42.702968,1.050691,0.047579,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,75,29.5,30,27.9911,43.422404,1.07395,0.047547,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,76,3.2308,39,27.6653,66.107917,1.044268,0.047516,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,77,20.7273,33,27.5752,28.609553,1.054685,0.047484,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,78,53.5,20,27.9076,160.052938,1.216079,0.047452,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,79,11.7273,33,27.7028,57.644163,0.988025,0.04742,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,80,43.25,24,27.8971,86.356183,1.174892,0.047388,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,81,43.25,24,28.0867,73.581789,1.157007,0.047357,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,82,26.9375,32,28.0727,36.259386,1.129663,0.047325,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,83,38.5,25,28.1983,65.961687,1.016831,0.047293,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,84,32.2857,28,28.2469,59.695831,1.044637,0.047261,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,85,24.6935,31,28.2051,31.870921,1.125351,0.04723,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,86,42.25,24,28.3684,57.420329,1.180433,0.047198,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,87,29.5,30,28.3815,32.662134,1.19884,0.047166,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,88,18.2273,33,28.2661,82.574853,0.976464,0.047135,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,89,24.1935,31,28.2203,84.840662,1.044879,0.047103,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,90,26.4375,32,28.2005,47.5587,1.085681,0.047072,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,91,37.5,25,28.3027,51.41694,1.170806,0.04704,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,92,36.3462,26,28.3901,34.511214,0.99521,0.047008,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,93,11.8333,36,28.2121,48.856884,1.094402,0.046977,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,94,7.4286,35,27.991,46.645227,1.132355,0.046945,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,95,38.5,25,28.1016,24.970998,0.984072,0.046914,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,96,-1.1429,42,27.797,112.036166,0.924009,0.046883,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,97,52.5,20,28.0517,83.828611,1.090417,0.046851,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,98,40.25,24,28.1761,53.77514,1.128221,0.04682,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,99,42.25,24,28.3183,32.972857,1.118964,0.046788,inf,0,-1
1,2026-05-26 20:47:08,4x4,3000,100,32.8462,26,28.3636,20.056494,1.097615,0.046757,29.5,1,29.5
1,2026-05-26 20:47:08,4x4,3000,101,41.1087,23,28.3947,42.96889,1.217772,0.046726,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,102,40.0,25,28.3972,23.884428,1.098182,0.046694,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,103,1.75,40,28.2963,130.307845,1.018876,0.046663,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,104,43.75,24,28.3904,33.72212,1.135761,0.046632,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,105,30.8621,29,28.5167,40.960852,1.063216,0.0466,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,106,38.5,25,28.7561,58.511042,1.02781,0.046569,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,107,36.2778,27,28.7704,20.665677,1.07605,0.046538,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,108,5.7308,39,28.6544,102.516838,1.017841,0.046507,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,109,13.9286,35,28.5001,52.095642,1.154234,0.046476,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,110,30.7778,27,28.5128,11.627459,1.149046,0.046444,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,111,36.0,25,28.6342,11.25496,1.214596,0.046413,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,112,57.4737,19,28.854,86.046446,1.130784,0.046382,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,113,42.25,24,28.8304,23.928522,1.169519,0.046351,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,114,32.7857,28,28.7782,19.138045,1.043091,0.04632,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,115,51.2143,21,28.9375,38.950086,1.09434,0.046289,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,116,31.2778,27,29.0109,26.655169,1.157922,0.046258,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,117,38.0,25,29.4365,29.410603,1.045138,0.046227,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,118,36.0,25,29.5771,17.948636,1.088931,0.046196,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,119,25.8621,29,29.7684,55.1898,0.958358,0.046165,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,120,23.8621,29,29.627,27.841311,1.021916,0.046134,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,121,49.0909,22,29.8729,28.000374,1.056627,0.046103,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,122,29.7857,28,29.7099,6.253688,1.107863,0.046072,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,123,40.3462,26,30.0227,8.367938,1.191658,0.046041,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,124,42.6087,23,30.3132,11.481054,1.179434,0.04601,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,125,44.0909,22,30.4641,19.732542,1.063724,0.04598,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,126,28.7778,27,30.5463,24.16702,1.097135,0.045949,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,127,33.2778,27,30.7564,14.12018,1.132836,0.045918,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,128,26.3621,29,30.6914,15.21792,1.062261,0.045887,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,129,19.9375,32,30.7452,77.820357,0.941935,0.045856,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,130,37.8462,26,31.006,5.217823,1.157341,0.045826,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,131,28.1935,31,30.9501,34.146229,1.107375,0.045795,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,132,39.3462,26,31.0201,4.225662,1.193016,0.045764,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,133,34.8462,26,31.0599,11.878202,1.079077,0.045734,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,134,20.9375,32,30.8468,27.831341,1.051578,0.045703,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,135,27.8621,29,31.0027,11.834799,1.113994,0.045672,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,136,36.0,25,30.8756,4.782268,1.127315,0.045642,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,137,32.7778,27,30.7323,3.747044,1.139225,0.045611,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,138,31.3621,29,30.7081,4.965305,0.981704,0.045581,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,139,36.8462,26,30.694,9.732556,1.106091,0.04555,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,140,33.7857,28,30.566,2.010238,0.961389,0.045519,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,141,31.3621,29,30.4861,4.188876,1.198147,0.045489,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,142,53.0,20,30.8717,53.754255,1.236264,0.045458,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,143,34.3462,26,30.8824,2.21915,1.085741,0.045428,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,144,21.7273,33,30.8011,16.298869,1.006305,0.045397,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,145,-2.75,40,30.465,136.731198,0.977064,0.045367,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,146,23.9375,32,30.3343,9.909037,1.016379,0.045337,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,147,34.5,25,30.4074,15.535419,1.175605,0.045306,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,148,12.3333,36,30.1623,42.660507,1.086887,0.045276,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,149,23.4375,32,30.1388,8.753676,1.000577,0.045246,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,150,48.7143,21,30.5236,36.894708,1.155786,0.045215,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,151,30.0,30,30.4201,4.286623,1.131805,0.045185,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,152,32.7778,27,30.4193,4.135988,1.132201,0.045155,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,153,24.6935,31,30.3483,9.445176,1.11434,0.045124,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,154,32.2857,28,30.2501,3.863744,1.020907,0.045094,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,155,26.5,30,30.4477,3.44079,1.071358,0.045064,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,156,5.2308,39,30.3817,63.157375,0.958148,0.045034,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,157,36.5,25,30.2856,12.434811,1.132592,0.045003,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,158,5.25,40,30.1459,66.047896,1.017936,0.044973,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,159,14.4375,32,30.1819,26.87649,0.967054,0.044943,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,160,46.0909,22,30.2203,46.028488,1.043185,0.044913,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,161,23.9375,32,30.0797,3.791041,1.020637,0.044883,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,162,30.8621,29,30.0455,2.48,1.035594,0.044853,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,163,20.6935,31,30.1319,13.493877,1.077602,0.044823,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,164,39.75,24,30.1794,19.72116,1.096679,0.044793,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,165,12.5588,34,30.3705,30.978304,0.995593,0.044763,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,166,11.8333,36,30.0664,29.948013,0.959617,0.044733,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,167,47.5909,22,30.1838,67.848644,1.236997,0.044703,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,168,36.0,25,30.2644,22.770936,1.086187,0.044673,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,169,8.7703,37,29.9197,30.102337,1.042761,0.044643,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,170,11.7273,33,29.5169,21.927148,0.93123,0.044613,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,171,36.0,25,29.7042,25.414446,1.104113,0.044583,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,172,32.2857,28,29.9097,6.505535,0.959459,0.044553,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,173,23.8621,29,30.0011,6.876841,1.129611,0.044523,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,174,39.8462,26,30.0811,19.803419,1.07141,0.044493,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,175,-1.0581,43,29.7755,71.224375,1.069625,0.044463,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,176,33.2778,27,30.0759,5.84964,1.132815,0.044434,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,177,20.6935,31,30.0756,9.336427,1.128636,0.044404,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,178,-4.6429,42,29.4942,89.288932,0.992338,0.044374,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,179,48.7143,21,29.8641,56.504129,1.107895,0.044344,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,180,38.3462,26,29.815,17.676549,1.113367,0.044315,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,181,47.1087,23,29.8536,51.591149,1.158184,0.044285,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,182,1.2308,39,29.5965,69.915504,0.873335,0.044255,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,183,4.2308,39,29.2538,46.259047,1.063834,0.044226,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,184,34.7778,27,29.2788,8.415356,0.992696,0.044196,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,185,33.3462,26,29.3653,10.443035,1.121684,0.044166,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,186,17.0588,34,29.1134,11.699317,1.089908,0.044137,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,187,8.7368,38,28.9057,49.983633,0.977886,0.044107,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,188,26.6935,31,28.9904,7.747775,1.061094,0.044078,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,189,23.8621,29,28.9871,5.616625,1.111505,0.044048,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,190,21.5588,34,28.9383,3.732067,1.071343,0.044018,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,191,29.2857,28,28.8562,10.041463,1.183332,0.043989,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,192,23.2273,33,28.725,12.128771,1.028112,0.043959,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,193,9.7703,37,28.7043,26.945674,0.923583,0.04393,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,194,48.7143,21,29.1172,64.712959,1.147552,0.043901,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,195,53.5,20,29.2672,91.43405,1.165454,0.043871,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,196,24.0,30,29.5186,4.543278,1.193854,0.043842,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,197,15.7273,33,29.1509,10.168372,1.150463,0.043812,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,198,11.2368,38,28.8608,25.197933,1.034993,0.043783,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,199,11.7703,37,28.556,18.225579,1.009903,0.043754,29.5,0,-1
1,2026-05-26 20:47:08,4x4,3000,200,13.2703,37,28.3602,17.332095,1.027774,0.043724,27.83,1,27.83
1,2026-05-26 20:47:08,4x4,3000,201,12.0588,34,28.0697,16.355958,1.092777,0.043695,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,202,16.9375,32,27.8391,9.03606,1.049911,0.043666,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,203,14.7273,33,27.9689,20.110345,0.89086,0.043636,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,204,38.0,25,27.9114,27.618357,1.111238,0.043607,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,205,17.4286,35,27.777,4.831027,1.042363,0.043578,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,206,23.4375,32,27.6264,6.414821,1.063551,0.043549,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,207,13.9286,35,27.4029,7.317774,1.04496,0.043519,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,208,35.2778,27,27.6984,26.999123,1.063469,0.04349,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,209,9.4286,35,27.6534,16.147855,0.983928,0.043461,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,210,16.2273,33,27.5079,7.929303,1.064076,0.043432,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,211,22.5,30,27.3729,11.378525,1.150347,0.043403,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,212,40.8462,26,27.2066,53.207995,1.10732,0.043374,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,213,26.4375,32,27.0485,3.67077,1.107346,0.043345,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,214,31.2778,27,27.0334,14.957131,1.139969,0.043316,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,215,41.75,24,26.9388,51.748067,1.088752,0.043287,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,216,36.8462,26,26.9944,25.540821,1.020736,0.043258,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,217,26.5,30,26.8794,8.801656,1.06718,0.043229,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,218,38.5,25,26.9044,33.933829,1.002484,0.0432,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,219,48.7143,21,27.133,82.516277,1.064281,0.043171,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,220,32.2857,28,27.2172,12.932901,0.959134,0.043142,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,221,28.1935,31,27.0082,3.568696,1.175953,0.043113,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,222,27.7857,28,26.9882,4.797253,1.020975,0.043084,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,223,32.7857,28,26.9126,8.274755,1.089022,0.043055,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,224,25.1935,31,26.7385,7.958177,1.053877,0.043026,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,225,11.8333,36,26.4159,31.214216,0.959727,0.042997,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,226,44.0909,22,26.569,45.073232,1.107755,0.042969,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,227,29.5,30,26.5312,2.085856,1.129509,0.04294,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,228,41.3462,26,26.6811,20.060353,1.114576,0.042911,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,229,20.4375,32,26.6861,10.132404,1.075103,0.042882,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,230,32.3621,29,26.6312,7.277282,1.164838,0.042853,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,231,6.2368,38,26.4117,37.967661,0.890989,0.042825,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,232,6.7368,38,26.0856,61.166499,0.990676,0.042796,27.83,0,-1
1,2026-05-26 20:47:08,4x4,3000,233,53.5,20,26.2721,58.227236,1.175264,0.042767,27.83,0,-1
